"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Silica (mg/L)","Secchi Disc Depth (M)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Mirs Bay","MM4","2020-07-16","1","Bottom Water","1.2","0.039","4","60","4.3","<1","<1","<0.002","0.004","0.019","7.9","1.2","34.4","0.75","4.1","2.2","21.9","0.05","0.25","0.26","0.05","1.7","0.001","0.8"
"Mirs Bay","MM4","2020-09-14","1","Surface Water","1","<0.005","1.9","103","6.6","<1","8","0.002","<0.002","<0.002","8.1","<0.2","31.3","<0.05","4.3","1.1","29.6","<0.01","0.72","0.72","0.07","1.2","<0.001","0.7"
"Mirs Bay","MM4","2020-09-14","1","Middle Water","1","<0.005","2.9","84","5.5","<1","2","<0.002","0.003","0.009","7.8","0.3","33.1","0.36","4.3","3.1","27.5","0.01","0.53","0.54","0.06","1.5","<0.001","1.2"
"Mirs Bay","MM4","2020-09-14","1","Bottom Water","0.7","0.011","2.6","11","2","<1","<1","0.02","0.018","0.016","7.5","0.6","34","0.93","4.3","3.3","25","0.05","0.7","0.74","0.07","3","<0.001","1.2"
"Mirs Bay","MM4","2020-10-19","1","Surface Water","0.4","0.02","0.9","81","5.4","<1","<1","<0.002","0.013","0.008","8.1","0.7","32.2","0.74","2.8","1.7","26.5","0.04","1","1.02","0.08","4.8","0.001","0.7"
"Mirs Bay","MM4","2020-10-19","1","Middle Water","0.4","0.018","0.6","90","6","2","2","<0.002","0.014","0.004","8.1","1.2","32.2","0.78","2.8","3.1","26.8","0.03","0.85","0.87","0.06","3.3","0.001","1.1"
"Mirs Bay","MM4","2020-10-19","1","Bottom Water","0.3","0.02","0.8","90","6","<1","<1","<0.002","0.015","0.009","8.1","0.7","32.5","0.93","2.8","2","26.8","0.04","0.66","0.68","0.05","3.6","0.001","0.5"
"Mirs Bay","MM4","2020-11-19","1","Surface Water","0.5","0.023","0.9","83","5.8","<1","<1","<0.002","0.002","0.01","8","0.5","32.9","0.23","7","0.5","24.1","0.03","0.48","0.48","0.07","3.2","<0.001","<0.5"
"Mirs Bay","MM4","2020-11-19","1","Middle Water","0.5","0.023","0.7","101","7.1","<1","<1","<0.002","0.003","0.01","8","1","32.9","0.19","7","0.7","23.9","0.03","0.47","0.48","0.08","2.6","<0.001","<0.5"
"Mirs Bay","MM4","2020-11-19","1","Bottom Water","0.4","0.049","1.6","92","6.4","<1","<1","<0.002","0.006","0.007","7.9","1.4","33","0.24","7","0.7","23.8","0.06","0.94","0.95","0.07","4.6","0.002","<0.5"
"Mirs Bay","MM4","2021-02-22","1","Surface Water","1.6","0.02","0.6","70","5.3","<1","<1","0.009","0.002","0.007","8","<0.2","31.8","0.46","10","5.9","20","0.03","1.5","1.51","0.08","3","<0.001","1"
"Mirs Bay","MM4","2021-02-22","1","Middle Water","1.6","0.024","1","75","5.7","<1","<1","0.009","<0.002","0.006","7.9","<0.2","32","0.48","10","6.9","18.9","0.04","0.68","0.69","0.03","2.3","<0.001","1.5"
"Mirs Bay","MM4","2021-02-22","1","Bottom Water","1.9","0.029","2.6","81","6.2","<1","<1","0.004","<0.002","0.009","7.8","<0.2","32.2","0.62","10","9.5","18.5","0.04","0.74","0.75","0.04","4.4","<0.001","2.7"
"Mirs Bay","MM4","2021-03-22","1","Surface Water","0.6","0.037","0.8","57","4.2","1","1","<0.002","<0.002","<0.002","7.6","<0.2","32.8","1.1","4.7","1.6","20.4","0.04","0.35","0.35","0.05","3.5","<0.001","0.6"
"Mirs Bay","MM4","2021-03-22","1","Middle Water","0.7","0.036","0.9","48","3.6","<1","<1","<0.002","<0.002","0.009","7.6","0.8","32.8","1.1","4.7","2.6","20.4","0.04","0.36","0.36","0.05","2.9","<0.001","0.9"
"Mirs Bay","MM4","2021-03-22","1","Bottom Water","0.2","0.041","0.9","60","4.5","<1","<1","<0.002","<0.002","0.009","7.6","<0.2","32.8","1.1","4.7","3","20.5","0.05","0.53","0.53","0.04","3","<0.001","1.1"
"Mirs Bay","MM4","2021-04-29","1","Surface Water","0.5","0.035","2.2","63","4.4","1","1","<0.002","0.002","0.015","7.5","<0.2","33.6","0.63","3.9","0.7","24.2","0.04","0.36","0.36","0.07","2.6","<0.001","<0.5"
"Mirs Bay","MM4","2021-04-29","1","Middle Water","0.4","0.05","1.8","68","4.7","<1","<1","<0.002","<0.002","0.015","7.5","<0.2","33.6","0.63","3.9","0.7","24.1","0.05","0.5","0.5","0.18","2.7","<0.001","<0.5"
"Mirs Bay","MM4","2021-04-29","1","Bottom Water","<0.1","0.044","1.5","66","4.6","<1","<1","0.002","<0.002","<0.002","7.4","0.4","33.6","0.67","3.9","1.5","24","0.05","0.34","0.34","0.08","3.6","<0.001","<0.5"
"Mirs Bay","MM4","2021-05-26","1","Surface Water","<0.1","0.02","1.6","86","5.5","4","6","<0.002","<0.002","0.004","7.6","<0.2","33.2","0.32","5","<0.5","29","0.02","N/A","N/A","N/A","3.9","<0.001","<0.5"
"Mirs Bay","MM4","2021-05-26","1","Middle Water","<0.1","0.023","1.5","67","4.5","<1","<1","<0.002","<0.002","0.005","7.6","<0.2","34.1","0.33","5","<0.5","25.9","0.03","N/A","N/A","N/A","2.3","<0.001","<0.5"
"Mirs Bay","MM4","2021-05-26","1","Bottom Water","<0.1","0.033","1.5","66","4.5","<1","1","<0.002","<0.002","0.005","7.5","<0.2","34.2","0.39","5","0.6","24.2","0.04","N/A","N/A","N/A","2.5","<0.001","<0.5"
"Mirs Bay","MM4","2021-06-23","1","Surface Water","1.5","0.041","11","75","4.9","27","84","0.003","<0.002","0.004","7.6","0.9","32.9","0.06","3.1","10","27.6","0.05","N/A","N/A","N/A","4.6","<0.001","1.6"
"Mirs Bay","MM4","2021-06-23","1","Middle Water","0.8","0.036","3.4","64","4.4","2","6","0.003","0.007","0.007","7.5","<0.2","34.2","0.5","3.1","1.3","24.5","0.05","N/A","N/A","N/A","6.4","<0.001","<0.5"
"Mirs Bay","MM4","2021-06-23","1","Bottom Water","0.5","0.026","1.6","53","3.7","<1","1","0.01","0.028","0.01","7.5","1.5","34.3","0.72","3.1","6.9","24","0.06","N/A","N/A","N/A","13","<0.001","0.8"
"Mirs Bay","MM4","2021-07-23","1","Surface Water","0.5","0.033","1.5","69","4.5","<1","1","0.021","<0.002","<0.002","7.6","<0.2","29.7","0.38","3.4","2.6","30.5","0.06","N/A","N/A","N/A","3.5","<0.001","0.7"
"Mirs Bay","MM4","2021-07-23","1","Middle Water","0.2","0.035","1.1","64","4.2","<1","1","0.005","<0.002","<0.002","7.5","0.8","30.9","0.24","3.4","1.5","28.5","0.04","N/A","N/A","N/A","2.4","<0.001","0.6"
"Mirs Bay","MM4","2021-07-23","1","Bottom Water","0.2","0.047","1.5","52","3.4","<1","<1","0.01","0.002","0.006","7.3","<0.2","32.5","0.47","3.4","2.5","27.4","0.06","N/A","N/A","N/A","2.5","<0.001","0.8"
"Mirs Bay","MM4","2021-08-16","1","Surface Water","2.2","0.019","1.7","73","4.7","<1","4","<0.002","<0.002","<0.002","7.6","0.7","32","0.05","3.5","2.2","29.4","0.02","N/A","N/A","N/A","2.7","<0.001","1.5"
"Mirs Bay","MM4","2021-08-16","1","Middle Water","2.5","0.011","2.8","70","4.8","<1","1","<0.002","<0.002","0.006","7.3","0.3","33.9","0.25","3.5","2.1","24.8","0.02","N/A","N/A","N/A","2.9","<0.001","1.3"
"Mirs Bay","MM4","2021-08-16","1","Bottom Water","0.4","0.018","3.8","46","3.2","<1","1","0.065","0.002","0.019","7.1","<0.2","34.4","1","3.5","2.9","22.9","0.09","N/A","N/A","N/A","3.8","<0.001","1.6"
"Mirs Bay","MM4","2021-09-20","1","Surface Water","1.2","0.023","2.6","87","5.5","<1","<1","0.018","<0.002","<0.002","8.2","<0.2","32.5","0.3","4.2","0.8","30.1","0.04","N/A","N/A","N/A","7.2","0.002","0.6"
"Mirs Bay","MM4","2021-09-20","1","Middle Water","1","0.027","2.4","97","6.2","<1","<1","0.018","<0.002","0.007","8.2","0.4","32.9","0.37","4.2","1.2","29.4","0.05","N/A","N/A","N/A","4.7","0.002","<0.5"
"Mirs Bay","MM4","2021-09-20","1","Bottom Water","0.7","0.055","1.4","36","2.1","1","1","0.055","0.01","0.034","7.8","1.9","34.1","1.7","4.2","2.8","23.8","0.12","N/A","N/A","N/A","6.1","0.001","1"
"Mirs Bay","MM4","2021-10-22","1","Surface Water","0.4","0.032","1.5","84","5.6","<1","1","0.007","0.021","0.005","7.9","2","32.9","0.68","2","3.6","26.4","0.06","N/A","N/A","N/A","19.5","0.001","1.1"
"Mirs Bay","MM4","2021-10-22","1","Middle Water","0.4","0.038","0.2","85","5.7","<1","<1","<0.002","0.009","0.004","7.9","0.3","33","0.68","2","3.2","26.5","0.05","N/A","N/A","N/A","6.1","0.002","0.6"
"Mirs Bay","MM4","2021-10-22","1","Bottom Water","0.4","0.036","0.6","86","5.7","<1","1","0.021","0.013","0.007","7.9","<0.2","33.1","0.67","2","4.3","26.5","0.07","N/A","N/A","N/A","6.8","0.001","1.2"
"Mirs Bay","MM4","2021-11-18","1","Surface Water","0.7","0.039","3.4","84","5.8","<1","<1","0.005","<0.002","0.008","7.7","<0.2","33.4","0.38","3","1.5","23.9","0.05","0.95","0.96","0.11","7.2","<0.001","0.6"
"Mirs Bay","MM4","2021-11-18","1","Middle Water","0.7","0.032","3.3","89","6.2","<1","<1","0.003","<0.002","0.008","7.7","<0.2","33.5","0.42","3","7","23.9","0.04","1","1.01","0.11","5.5","<0.001","0.9"
"Mirs Bay","MM4","2021-11-18","1","Bottom Water","0.6","0.034","3.1","92","6.4","<1","<1","0.006","<0.002","0.008","7.7","0.3","33.6","0.39","3","7.4","23.9","0.04","1.2","1.21","0.12","7.4","<0.001","1"
"Mirs Bay","MM4","2021-12-06","1","Surface Water","0.5","0.019","1","84","6.2","<1","1","0.039","0.018","0.008","7.7","0.4","33.8","0.55","1.8","5.6","21","0.08","0.5","0.56","0.02","82.6","<0.001","1"
"Mirs Bay","MM4","2021-12-06","1","Middle Water","0.5","0.021","1.2","89","6.5","<1","<1","0.014","0.018","0.008","7.7","0.2","33.8","0.56","1.8","2.2","21","0.05","0.64","0.67","<0.02","59.1","<0.001","0.8"
"Mirs Bay","MM4","2021-12-06","1","Bottom Water","1.1","0.022","1.2","89","6.5","1","1","0.017","0.018","0.008","7.7","0.4","33.8","0.56","1.8","9.8","21","0.06","0.5","0.54","<0.02","55.8","<0.001","1.3"
"Mirs Bay","MM4","2022-01-17","1","Surface Water","0.8","0.013","4.2","90","6.9","<1","<1","<0.002","<0.002","0.007","7.5","<0.2","33.6","0.66","2.4","3.6","18.7","0.02","0.55","0.55","0.02","10.1","<0.001","0.6"
"Mirs Bay","MM4","2022-01-17","1","Middle Water","0.5","0.019","2.5","94","7.2","<1","<1","<0.002","0.002","0.007","7.6","<0.2","33.6","0.68","2.4","4.8","18.7","0.02","0.53","0.53","0.02","11.1","<0.001","0.8"
"Mirs Bay","MM4","2022-01-17","1","Bottom Water","0.1","0.019","2","98","7.5","<1","1","<0.002","0.003","0.008","7.6","0.3","33.7","0.69","2.4","5.1","18.7","0.02","0.63","0.64","0.02","11.7","<0.001","0.8"
"Mirs Bay","MM4","2022-02-14","1","Surface Water","1.1","0.021","7.7","85","6.7","<1","<1","<0.002","<0.002","<0.002","7.5","0.9","33.3","0.5","3.4","2.1","17.6","0.03","0.27","0.27","0.02","6.6","<0.001","0.7"
"Mirs Bay","MM4","2022-02-14","1","Middle Water","1.1","0.022","7.4","104","8.1","<1","<1","<0.002","<0.002","0.012","7.6","1","33.3","0.47","3.4","5","17.5","0.03","0.74","0.74","0.03","5.5","<0.001","1"
"Mirs Bay","MM4","2022-02-14","1","Bottom Water","0.8","0.022","7.8","102","8","<1","<1","<0.002","<0.002","<0.002","7.6","0.5","33.3","0.49","3.4","10","17.5","0.03","0.23","0.23","0.02","5.7","<0.001","2.6"
"Mirs Bay","MM4","2022-03-28","1","Surface Water","0.4","0.051","1","93","7","<1","<1","0.011","0.002","<0.002","7.6","<0.2","31.7","0.46","5.2","3.1","20","0.06","0.56","0.57","0.04","5.9","<0.001","1.2"
"Mirs Bay","MM4","2022-03-28","1","Middle Water","0.5","0.05","0.7","86","6.5","<1","<1","0.005","<0.002","<0.002","7.6","<0.2","31.7","0.47","5.2","3.4","20","0.06","0.63","0.64","0.05","4.7","<0.001","0.8"
"Mirs Bay","MM4","2022-03-28","1","Bottom Water","0.4","0.062","1.1","73","5.6","<1","<1","0.013","0.003","<0.002","7.6","<0.2","32.1","0.65","5.2","2.6","19.1","0.08","0.45","0.47","<0.02","8.1","<0.001","0.8"
"Mirs Bay","MM4","2022-04-29","1","Surface Water","1","0.02","0.3","87","5.8","<1","3","<0.002","<0.002","0.003","8.5","<0.2","32.2","0.11","3.7","3.2","26.7","0.02","0.1","0.1","<0.02","9.9","0.003","2.4"
"Mirs Bay","MM4","2022-04-29","1","Middle Water","1.2","0.018","0.7","95","6.8","<1","<1","<0.002","<0.002","0.003","8.5","0.4","32.6","0.15","3.7","5","22.7","0.02","<0.05","0.05","<0.02","6","0.002","1.2"
"Mirs Bay","MM4","2022-04-29","1","Bottom Water","0.4","0.033","0.7","76","5.4","<1","<1","<0.002","<0.002","0.006","8.4","1.5","33.7","0.85","3.7","2.4","22.4","0.04","0.31","0.31","0.03","9.6","0.003","1.1"
"Mirs Bay","MM4","2022-05-12","1","Surface Water","0.7","0.026","1.3","88","6.1","4","8","0.046","<0.002","<0.002","8.2","1.2","31.6","<0.05","4","1.1","24.7","0.07","0.11","0.16","0.02","5.9","0.002","0.6"
"Mirs Bay","MM4","2022-05-12","1","Middle Water","0.6","0.028","1.1","104","7.1","2","5","0.041","<0.002","<0.002","8.1","0.6","32.7","<0.05","4","1.6","24.8","0.07","0.2","0.24","<0.02","5.7","0.002","0.7"
"Mirs Bay","MM4","2022-05-12","1","Bottom Water","1.1","0.049","0.9","46","3.3","1","1","0.037","0.007","0.003","7.9","0.2","33.2","0.6","4","2","23.3","0.09","0.13","0.17","<0.02","7.7","0.001","0.8"
"Mirs Bay","MM4","2022-06-24","1","Surface Water","<0.1","0.013","2","89","5.8","<1","100","0.045","<0.002","<0.002","8.1","<0.2","31.2","0.8","4.5","2","28.5","0.06","0.11","0.16","<0.02","6.1","<0.001","0.9"
"Mirs Bay","MM4","2022-06-24","1","Middle Water","<0.1","0.009","2.2","86","5.8","<1","15","0.031","<0.002","<0.002","8.1","<0.2","33.9","0.39","4.5","2.8","25.3","0.04","0.08","0.11","0.02","6.8","<0.001","1"
"Mirs Bay","MM4","2022-06-24","1","Bottom Water","0.7","0.013","3.9","49","3.4","<1","7","0.036","<0.002","0.006","7.9","0.7","34.2","0.32","4.5","3.4","24.4","0.05","0.28","0.32","<0.02","8.6","<0.001","0.8"
"Mirs Bay","MM4","2022-07-06","1","Surface Water","0.4","0.028","2.1","85","5.8","44","66","0.21","0.009","<0.002","8.1","0.2","24.6","0.36","2.7","2.3","28.1","0.25","0.08","0.3","0.02","8.3","0.002","1"
"Mirs Bay","MM4","2022-07-06","1","Middle Water","0.2","0.04","0.3","68","4.6","<1","2","0.11","0.013","0.003","7.9","0.3","31.5","0.5","2.7","3.1","27.2","0.16","0.11","0.23","<0.02","7.4","0.002","1.1"
"Mirs Bay","MM4","2022-07-06","1","Bottom Water","<0.1","0.047","0.3","56","3.7","<1","1","0.069","0.016","0.01","7.8","0.3","32.6","0.83","2.7","6.4","26.9","0.13","0.28","0.37","0.03","12.9","0.002","1.2"
"Mirs Bay","MM4","2022-08-22","1","Surface Water","0.8","0.015","1.8","86","5.5","1","2","0.012","<0.002","<0.002","7.6","<0.2","29.4","0.46","4.2","2.6","30.1","0.03","0.15","0.16","0.02","8.6","<0.001","2.6"
"Mirs Bay","MM4","2022-08-22","1","Middle Water","0.9","0.005","2.6","108","7","<1","<1","0.008","<0.002","<0.002","7.6","0.8","30.4","0.41","4.2","3.3","29.3","0.02","0.09","0.1","0.03","3.5","<0.001","1.8"
"Mirs Bay","MM4","2022-08-22","1","Bottom Water","<0.1","0.023","3.5","10","0.7","<1","<1","0.17","0.046","0.03","7","1.9","33.9","2.2","4.2","7.6","23.6","0.24","0.16","0.38","0.08","48.2","<0.001","2.9"
"Mirs Bay","MM4","2022-09-16","1","Surface Water","0.2","0.007","0.3","96","6.1","<1","1","0.025","<0.002","<0.002","7.5","<0.2","32","0.25","6.3","<0.5","30.1","0.03","0.21","0.24","0.05","0.9","<0.001","<0.5"
"Mirs Bay","MM4","2022-09-16","1","Middle Water","1.5","0.018","7.9","105","6.8","<1","<1","0.019","<0.002","<0.002","7.5","0.8","32.4","0.33","6.3","1.4","28.9","0.04","0.32","0.34","0.07","5.3","<0.001","1"
"Mirs Bay","MM4","2022-09-16","1","Bottom Water","0.2","0.017","0.5","40","2.6","<1","<1","0.022","0.007","0.013","7.3","0.6","32.8","1.1","6.3","2.6","27.3","0.05","0.47","0.5","0.07","27.2","<0.001","0.6"
"Mirs Bay","MM4","2022-10-14","1","Surface Water","0.3","0.026","1.9","76","5","<1","1","0.031","<0.002","<0.002","8.1","0.4","32.8","0.88","1.8","2.2","27.4","0.06","0.35","0.38","0.05","7.3","0.002","0.8"
"Mirs Bay","MM4","2022-10-14","1","Middle Water","<0.1","0.021","1.7","89","5.9","<1","1","0.036","0.003","0.008","8.1","0.8","32.9","0.93","1.8","2","27.4","0.06","0.61","0.65","0.04","6.5","0.001","<0.5"
"Mirs Bay","MM4","2022-10-14","1","Bottom Water","<0.1","0.016","1.5","88","5.8","<1","<1","0.027","0.003","0.009","8.1","0.6","32.9","0.94","1.8","3","27.4","0.05","0.67","0.7","0.05","5.1","<0.001","0.6"
"Mirs Bay","MM4","2022-11-14","1","Surface Water","0.4","0.017","1.4","83","5.8","<1","<1","<0.002","<0.002","<0.002","7.4","0.3","33","0.67","3.1","1.6","24.4","0.02","0.47","0.47","0.05","4.4","<0.001","1.2"
"Mirs Bay","MM4","2022-11-14","1","Middle Water","0.4","0.02","2.8","103","7.2","<1","1","0.017","0.004","<0.002","7.3","1.3","33.1","0.83","3.1","3","24","0.04","0.57","0.59","0.06","24.1","<0.001","1"
"Mirs Bay","MM4","2022-11-14","1","Bottom Water","0.5","0.019","2.2","84","5.9","<1","<1","0.017","0.006","<0.002","7.2","2.1","33.2","0.83","3.1","3.8","23.5","0.04","0.45","0.47","0.08","83.6","<0.001","1.5"
"Mirs Bay","MM4","2022-12-15","1","Surface Water","0.8","0.023","0.3","76","5.7","<1","<1","0.068","0.051","0.008","7.4","<0.2","32.6","0.9","1.8","5.2","19.7","0.14","0.59","0.71","0.07","4.1","<0.001","1"
"Mirs Bay","MM4","2022-12-15","1","Middle Water","1.8","0.012","0.3","89","6.7","<1","4","0.058","0.05","0.008","7.5","0.4","32.9","0.82","1.8","5","19.9","0.12","0.72","0.83","0.06","3.7","<0.001","1"
"Mirs Bay","MM4","2022-12-15","1","Bottom Water","1.7","0.017","0.4","89","6.7","<1","<1","0.035","0.041","0.009","7.5","0.5","33","0.83","1.8","10","19.7","0.09","0.64","0.72","0.05","5.2","<0.001","1.8"
"Mirs Bay","MM4","2023-01-13","1","Surface Water","<0.1","0.02","0.3","91","7.1","15","18","0.091","0.011","0.015","7.4","<0.2","32.9","1.2","5.1","0.9","18.1","0.12","0.65","0.75","0.06","0.3","<0.001","<0.5"
"Mirs Bay","MM4","2023-01-13","1","Middle Water","<0.1","0.014","0.3","94","7.3","1","2","0.078","0.013","0.016","7.4","<0.2","33","1.3","5.1","1","18.1","0.11","0.78","0.87","0.08","0.6","<0.001","<0.5"
"Mirs Bay","MM4","2023-01-13","1","Bottom Water","<0.1","0.024","0.3","92","7.1","<1","<1","0.064","0.012","0.019","7.4","<0.2","33.1","1.1","5.1","3.2","18.2","0.1","0.83","0.91","0.07","2.7","<0.001","0.7"
"Mirs Bay","MM4","2023-02-20","1","Surface Water","0.5","0.01","0.8","91","7","<1","<1","<0.002","<0.002","<0.002","7.5","0.3","33.1","0.3","3.6","1.2","18.3","0.01","0.43","0.43","0.04","0.8","<0.001","<0.5"
"Mirs Bay","MM4","2023-02-20","1","Middle Water","0.5","0.01","0.7","106","8.2","<1","<1","0.006","<0.002","<0.002","7.5","0.6","33.1","0.29","3.6","7.2","18.1","0.02","0.42","0.43","0.05","0.8","<0.001","1.7"
"Mirs Bay","MM4","2023-02-20","1","Bottom Water","0.9","0.016","2.2","96","7.5","1","1","0.002","<0.002","<0.002","7.5","1.4","33.1","0.31","3.6","1.6","17.8","0.02","0.34","0.34","0.05","9.4","<0.001","<0.5"
"Mirs Bay","MM4","2023-03-15","1","Surface Water","0.4","0.015","0.3","97","7.3","<1","<1","0.01","<0.002","<0.002","7.4","<0.2","33.3","0.16","6.5","4.6","20","0.03","0.25","0.26","0.05","0.4","<0.001","1.7"
"Mirs Bay","MM4","2023-03-15","1","Middle Water","0.7","0.011","0.4","101","7.5","<1","1","0.009","<0.002","<0.002","7.4","<0.2","33.4","0.08","6.5","2.7","19.9","0.02","0.38","0.39","0.05","0.4","<0.001","1.1"
"Mirs Bay","MM4","2023-03-15","1","Bottom Water","0.3","0.012","1.7","94","7.1","<1","<1","<0.002","<0.002","<0.002","7.3","0.3","33.7","0.13","6.5","4.1","19.5","0.02","0.36","0.36","0.05","3.1","<0.001","1.4"
"Mirs Bay","MM4","2023-04-20","1","Surface Water","0.4","0.021","1.2","102","7","16","34","0.44","0.03","0.003","7.2","<0.2","33.3","1.9","6.6","1.5","24.4","0.49","0.64","1.11","0.04","0.3","<0.001","0.8"
"Mirs Bay","MM4","2023-04-20","1","Middle Water","0.3","0.014","0.6","102","7.2","3","12","<0.002","<0.002","<0.002","7.2","<0.2","33.4","0.11","6.6","0.5","23.1","0.02","0.42","0.42","0.03","0.2","<0.001","<0.5"
"Mirs Bay","MM4","2023-04-20","1","Bottom Water","0.5","0.018","0.5","77","5.6","<1","3","<0.002","<0.002","<0.002","7.1","0.4","33.6","0.14","6.6","2.9","21.9","0.02","0.6","0.6","0.03","3.7","<0.001","1.1"
"Mirs Bay","MM4","2023-05-19","1","Surface Water","0.4","0.024","0.3","85","5.7","<1","<1","0.009","0.002","0.007","7.5","<0.2","33.5","0.77","7.3","3.6","26.3","0.04","0.39","0.4","0.04","1","<0.001","0.7"
"Mirs Bay","MM4","2023-05-19","1","Middle Water","0.3","0.014","0.6","98","6.7","<1","<1","0.009","<0.002","0.007","7.5","0.8","33.5","0.73","7.3","4.3","24.8","0.03","0.49","0.5","0.04","0.2","<0.001","0.6"
"Mirs Bay","MM4","2023-05-19","1","Bottom Water","0.3","0.024","0.4","71","4.9","<1","<1","<0.002","<0.002","0.008","7.4","<0.2","33.7","1","7.3","2.9","24.2","0.03","0.45","0.45","0.04","0.4","<0.001","<0.5"
"Mirs Bay","MM4","2023-06-16","1","Surface Water","0.5","0.005","0.4","87","5.6","<1","3","0.008","0.002","0.015","8.3","<0.2","32.1","0.12","9.4","0.8","29.6","0.02","0.35","0.36","0.03","2.2","<0.001","0.7"
"Mirs Bay","MM4","2023-06-16","1","Middle Water","<0.1","0.013","0.5","109","7","1","4","0.013","0.018","0.016","8.2","<0.2","32.3","0.39","9.4","0.7","29.5","0.04","0.31","0.34","0.03","2.2","0.001","<0.5"
"Mirs Bay","MM4","2023-06-16","1","Bottom Water","<0.1","0.021","0.9","80","5.5","<1","1","0.023","0.057","0.035","8","0.2","34.4","0.96","9.4","2.6","24.9","0.1","0.57","0.65","0.05","5.1","<0.001","1"
"Mirs Bay","MM4","2023-07-23","1","Surface Water","0.9","0.006","0.5","78","5","<1","28","0.009","<0.002","0.003","8.2","<0.2","32.9","0.18","7","2.2","29.2","0.02","0.1","0.11","0.04","0.1","<0.001","0.9"
"Mirs Bay","MM4","2023-07-23","1","Middle Water","0.6","0.007","0.9","103","6.7","<1","3","0.006","<0.002","<0.002","8.2","0.3","32.9","0.16","7","0.8","28.1","0.02","0.12","0.13","0.16","0.5","<0.001","0.5"
"Mirs Bay","MM4","2023-07-23","1","Bottom Water","<0.1","0.014","1","52","3.8","<1","2","<0.002","<0.002","<0.002","8","0.6","33","0.23","7","0.8","26.7","0.02","0.15","0.15","0.04","1.3","<0.001","0.6"
"Mirs Bay","MM4","2023-08-10","1","Surface Water","1.3","0.007","0.5","106","6.7","<1","1","0.015","<0.002","<0.002","8.3","0.6","32.6","<0.05","2.6","1.1","30.3","0.02","0.28","0.3","0.04","0.5","<0.001","0.9"
"Mirs Bay","MM4","2023-08-10","1","Middle Water","1.1","0.008","2.7","64","4.4","<1","2","0.016","<0.002","0.006","8.1","0.2","33.9","0.65","2.6","1.2","24.3","0.03","0.19","0.21","0.04","0.9","<0.001","0.9"
"Mirs Bay","MM4","2023-08-10","1","Bottom Water","1.2","<0.005","1.9","37","2.6","<1","1","0.05","<0.002","0.007","8","0.8","34.2","1","2.6","3.8","22.9","0.06","0.2","0.25","0.05","6","<0.001","1"
"Mirs Bay","MM4","2023-09-04","1","Surface Water","0.9","0.007","5.9","89","5.9","1","1","<0.002","<0.002","0.003","7.8","2.9","33.1","1.3","2.5","3","26.5","0.01","0.25","0.25","0.05","1.1","<0.001","1.4"
"Mirs Bay","MM4","2023-09-04","1","Middle Water","1.1","0.009","3.8","73","5.1","1","3","<0.002","<0.002","0.007","7.6","2.2","33.7","1.3","2.5","5.2","24.4","0.01","0.21","0.21","0.07","1.5","<0.001","1.2"
"Mirs Bay","MM4","2023-09-04","1","Bottom Water","1","0.01","4.4","55","3.8","<1","2","0.008","<0.002","0.006","7.5","2.2","33.8","1.3","2.5","3.1","23.5","0.02","0.21","0.22","0.15","3","<0.001","0.8"
"Mirs Bay","MM4","2023-10-26","1","Surface Water","0.2","0.007","0.7","93","6.3","<1","<1","<0.002","<0.002","0.005","7.9","<0.2","31.1","0.38","3.7","2.4","26.6","0.01","0.18","0.18","0.03","1.4","<0.001","1.3"
"Mirs Bay","MM4","2023-10-26","1","Middle Water","0.7","0.009","1.5","98","6.6","<1","<1","<0.002","<0.002","0.003","7.8","0.4","31.9","0.35","3.7","8.6","26.3","0.01","0.26","0.26","0.03","1.3","<0.001","2.9"
"Mirs Bay","MM4","2023-10-26","1","Bottom Water","<0.1","<0.005","1.5","65","4.4","<1","<1","0.08","0.033","0.011","7.7","0.7","32.4","1.1","3.7","5.6","26.2","0.12","0.26","0.37","0.04","1.3","<0.001","1.6"
"Mirs Bay","MM4","2023-11-27","1","Surface Water","0.6","0.008","0.8","88","6.1","<1","<1","0.014","0.012","0.006","8.2","0.2","32.7","0.62","2.4","1.8","23.9","0.03","0.16","0.19","0.06","0.4","<0.001","<0.5"
"Mirs Bay","MM4","2023-11-27","1","Middle Water","0.7","0.011","0.6","88","6.1","<1","<1","0.04","0.01","0.003","8.2","<0.2","32.7","0.6","2.4","1.9","23.7","0.06","0.11","0.16","0.07","0.4","<0.001","<0.5"
