"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Silica (mg/L)","Secchi Disc Depth (M)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Deep Bay","DM1","1995-03-20","1","Surface Water","2.3","4","1.7","59","5.1","4900","5300","0.43","0.23","0.48","7.5","2.4","22.3","4.3","0.4","64","17","4.66","5.8","6.46","0.5","45","0.031","11"
"Deep Bay","DM1","1995-04-19","1","Surface Water","1","3.3","1.7","39","3.2","900","900","0.42","0.17","0.59","7.4","1.1","18.4","5.7","0.5","28","26.4","3.89","4.3","4.89","0.64","27","0.046","3.2"
"Deep Bay","DM1","1995-05-18","1","Surface Water","1.1","2.8","4","36","2.7","1100","1600","0.29","0.1","0.4","7.4","0.8","15","3.6","0.5","43","25.2","3.19","3.1","3.49","0.47","26","0.039","11"
"Deep Bay","DM1","1995-06-15","1","Surface Water","2.9","4.3","5.3","39","2.8","28000","38000","0.25","0.19","0.48","7.4","7.5","10","12","0.2","80","28.6","4.74","4.6","5.04","0.7","70","0.077","9.6"
"Deep Bay","DM1","1995-07-17","1","Surface Water","1.5","1.8","1","27","1.9","3000","9000","0.64","0.28","0.23","7.5","1.9","6.6","8.7","0.5","29","28.9","2.72","4","4.92","0.32","27","0.04","3.6"
"Deep Bay","DM1","1995-08-18","1","Surface Water","2.8","4.1","14","7","0.5","170000","210000","0.28","0.12","0.43","7.3","2.7","3.5","14","0.4","20","28.6","4.5","4.9","5.3","0.57","21","0.055","4.4"
"Deep Bay","DM1","1995-09-11","1","Surface Water","1.8","3.7","12","23","1.5","5200","7000","0.34","0.38","0.43","7.5","2.7","6.9","9.8","0.2","60","31.3","4.42","4.9","5.62","0.51","39","0.095","6.8"
"Deep Bay","DM1","1995-10-12","1","Surface Water","1.1","2.2","2.4","65","4.9","9000","11000","0.4","0.23","0.22","7.7","2.8","14.6","6.9","0.5","87","25.3","2.83","4.1","4.73","0.37","50","0.055","9.2"
"Deep Bay","DM1","1995-11-09","1","Surface Water","1.8","4.8","1.9","39","3.1","8000","14000","0.18","0.097","0.47","7.3","1.7","19.7","6.3","0.5","24","22","5.08","5.6","5.88","0.63","28","0.041","2.9"
"Deep Bay","DM1","1995-12-11","1","Surface Water","2.3","4.2","<0.2","57","5.5","4700","5800","0.28","0.11","0.49","7.6","1","24.2","4.7","0.5","42","17","4.59","5","5.39","0.82","8.8","0.045","4.2"
"Deep Bay","DM1","1996-01-11","1","Surface Water","5.8","5.9","1.2","50","4.2","28000","37000","0.3","0.13","0.72","7.5","8.6","23.6","5.8","0.5","320","16.4","6.33","6.9","7.33","2.2","350","0.05","30"
"Deep Bay","DM1","1996-02-12","1","Surface Water","1.4","2.4","2.2","75","7.3","1500","2000","0.32","0.096","0.35","7.7","2.9","N/A","1.9","0.7","11","17.6","2.82","2.4","2.82","0.57","10","N/A","1.4"
"Deep Bay","DM1","1996-03-11","1","Surface Water","2.3","3.2","1.9","66","5.7","4300","4800","0.57","0.16","0.49","7.6","5.7","26.7","3.4","0.3","88","16.4","3.93","3.6","4.33","0.74","70","0.033","10"
"Deep Bay","DM1","1996-04-17","1","Surface Water","2.4","6.6","2","33","2.6","13000","13000","0.22","0.12","1.1","7.3","3","19.3","8.2","0.5","13","22.3","6.94","12","12.34","1.4","11.4","0.053","2.6"
"Deep Bay","DM1","1996-05-13","1","Surface Water","2.4","5.5","12","45","3.5","90000","95000","0.13","0.082","1","7.3","4","14","10","0.3","35","24.2","5.71","9.6","9.81","1.1","27.6","0.054","8"
"Deep Bay","DM1","1996-06-10","1","Surface Water","14.6","12","48","2","0.1","700000","890000","0.006","0.005","1.6","7.1","17","3.3","13","0.2","43","30.6","12.01","18","18.01","2.4","54.8","0.134","13"
"Deep Bay","DM1","1996-07-10","1","Surface Water","19.8","12","17","7","0.5","1100000","1300000","0.013","0.006","1.1","7.1","17","2","12","0.1","120","30","12.02","16","16.02","2.3","122","0.12","26"
"Deep Bay","DM1","1996-08-09","1","Surface Water","16.9","13","21","10","0.7","540000","620000","0.028","0.008","0.76","7","7","2","12","0.1","210","31.4","13.04","16","16.04","2","60.1","0.124","32"
"Deep Bay","DM1","1996-09-12","1","Surface Water","5.4","2.4","13","119","8.3","20000","23000","0.43","0.17","0.25","7.9","84","14.4","0.13","0.5","44","29.9","3","3.9","4.5","0.48","26.6","0.153","7.7"
"Deep Bay","DM1","1996-10-07","1","Surface Water","10.2","9.8","2.3","42","3","520000","630000","0.007","0.007","0.83","7.1","30","9.8","11","0.2","88","30.2","9.81","12","12.01","1.8","17.1","0.104","18"
"Deep Bay","DM1","1996-11-07","1","Surface Water","11.8","5.6","4.3","32","2.3","200000","210000","0.015","0.013","1.3","7.6","5.4","17.6","7.2","0.2","78","27.4","5.63","6.6","6.63","1.9","24.8","0.139","10"
"Deep Bay","DM1","1996-12-06","1","Surface Water","14.8","12","0.6","42","3.6","600000","1100000","0.14","0.077","1.1","7.2","6","18.2","10","0.1","28","18","12.22","14","14.22","1.7","58.2","0.056","6"
"Deep Bay","DM1","1997-01-08","1","Surface Water","8.7","3.6","140","165","14.3","55000","72000","0.62","0.2","0.44","8.3","32","21.7","1.4","0.4","45","16","4.42","4.7","5.52","0.83","10","0.155","12"
"Deep Bay","DM1","1997-02-13","1","Surface Water","3.4","3.1","0.6","81","7.1","14000","23000","0.4","0.16","0.36","7.4","7.9","23.2","3.8","0.2","130","15.1","3.66","3.8","4.36","0.6","55.6","0.016","13"
"Deep Bay","DM1","1997-03-13","1","Surface Water","5.8","5.3","1","32","2.4","670","710","0.74","0.22","0.76","7.1","4.7","22","7.1","0.2","240","23.6","6.26","5.5","6.46","1.3","141.1","0.03","22"
"Deep Bay","DM1","1997-04-11","1","Surface Water","1.9","6.2","0.4","59","4.7","1500","1600","0.85","0.2","0.81","7.4","1.9","14.6","7.6","0.3","45","22.9","7.25","8.5","9.55","1.2","26.5","0.072","4.5"
"Deep Bay","DM1","1997-05-26","1","Surface Water","0.9","1.6","0.4","57","4.2","1100","1100","0.74","0.18","0.33","7.2","2.9","15.6","6.2","0.5","35","25.7","2.52","1.9","2.82","0.39","29.6","0.013","3.6"
"Deep Bay","DM1","1997-06-06","1","Surface Water","0.7","2.3","0.7","58","4.1","1800","2100","0.87","0.22","0.49","6.6","2.2","10.7","5.8","0.5","59","29.5","3.39","2.7","3.79","0.6","26.6","0.008","7.8"
"Deep Bay","DM1","1997-07-07","1","Surface Water","1.1","2","1.5","62","4.8","33000","54000","0.82","0.2","0.32","6.4","4","3.8","8.6","0.5","57","27.2","3.02","2.7","3.72","0.53","13.6","0.003","6.6"
"Deep Bay","DM1","1997-08-04","1","Surface Water","1.8","1.9","5.2","27","2.1","33000","65000","0.67","0.12","0.19","7","3.3","2.9","7.6","0.3","29","27.1","2.69","2.8","3.59","0.32","14.6","0.012","4.4"
"Deep Bay","DM1","1997-09-03","1","Surface Water","2.8","2.4","3.5","20","1.4","19000","25000","0.45","0.38","0.25","6.2","6.2","10.9","5.4","0.3","66","29.7","3.23","3.1","3.93","0.42","43.2","0.003","7.1"
"Deep Bay","DM1","1997-10-03","1","Surface Water","1.2","2.3","1","65","4.7","3200","4000","0.42","0.18","0.28","6.5","8","21.2","5.1","0.3","93","26.1","2.9","2.9","3.5","0.46","49.1","0.012","8.9"
"Deep Bay","DM1","1997-11-14","1","Surface Water","1.6","4.7","7.5","36","2.6","2200","2900","0.28","0.19","0.51","7.3","3.1","21","5.6","0.3","48","24.8","5.17","6.4","6.87","0.74","27.5","0.047","5"
"Deep Bay","DM1","1997-12-01","1","Surface Water","1.2","5.5","2.2","60","4.6","5900","7500","0.34","0.19","0.71","7","3.9","18.1","7.4","0.5","22","22.6","6.03","6.1","6.63","0.84","21.4","0.023","3"
"Deep Bay","DM1","1998-01-12","1","Surface Water","2.5","6.9","1.4","51","4","6300","7800","0.32","0.2","0.67","7.5","2.8","20.9","6.6","0.3","90","20.4","7.42","10","10.52","0.93","31.6","0.068","10"
"Deep Bay","DM1","1998-02-11","1","Surface Water","1.8","3.7","1.9","84","6.9","18000","24000","0.47","0.18","0.43","6.5","2.4","25.8","3.9","0.5","23","16.9","4.35","4.1","4.75","0.54","12.7","0.01","3.4"
"Deep Bay","DM1","1998-03-16","1","Surface Water","2.9","3.1","1.1","60","4.6","2500","2900","0.63","0.22","0.26","7","2.8","18.1","5.6","0.5","82","22.6","3.95","3.8","4.65","0.52","21.4","0.013","7.5"
"Deep Bay","DM1","1998-04-15","1","Surface Water","5.2","3.4","0.7","33","2.5","1100","1600","0.38","0.16","0.5","6.3","13","16","4.6","0.3","130","25","3.94","4.5","5.04","0.88","70.6","0.004","13"
"Deep Bay","DM1","1998-05-13","1","Surface Water","1.6","2.1","1.2","39","2.8","410","700","0.6","0.18","0.34","6.6","1.9","12","6.7","0.3","29","29.4","2.88","2.8","3.58","0.56","21.5","0.007","3.3"
"Deep Bay","DM1","1998-06-12","1","Surface Water","1.7","2","0.4","42","3.2","8000","17000","0.59","0.13","0.24","6.6","1.6","7.8","7.4","0.5","44","27.3","2.72","2.5","3.22","0.38","23.3","0.005","4.7"
"Deep Bay","DM1","1998-07-13","1","Surface Water","2.2","2.3","2.6","46","3.4","830","1000","0.62","0.26","0.32","7.4","2.9","4.7","8.2","0.5","64","29.5","3.18","3","3.88","0.55","26.9","0.045","8"
"Deep Bay","DM1","1998-08-26","1","Surface Water","1.5","3.2","2","68","4.7","1800","3800","0.52","0.37","0.4","7.7","7.6","11.2","7.5","0.4","67","31.5","4.09","3.9","4.79","0.66","9.4","0.125","6.8"
"Deep Bay","DM1","1998-09-09","1","Surface Water","6.5","2.4","0.2","26","1.8","2400","5100","0.38","0.26","0.25","7.2","17","17.6","4.4","0.5","420","29.8","3.04","3.6","4.24","1.2","143.2","0.033","40"
"Deep Bay","DM1","1998-10-07","1","Surface Water","3.4","2.2","1.9","40","2.7","440","650","0.39","0.26","0.35","6.2","4.3","25.2","3.1","0.5","27","27.2","2.85","3.2","3.85","0.48","34.6","0.012","3.4"
"Deep Bay","DM1","1998-11-20","1","Surface Water","6.2","5.4","1.8","50","3.8","640","740","0.5","0.27","0.56","6.4","5.6","20.1","8.5","0.5","92","22.8","6.17","6.2","6.97","0.94","64.9","0.023","8.4"
"Deep Bay","DM1","1998-12-03","1","Surface Water","5.7","4.4","1.6","57","4.4","4500","5800","0.58","0.26","0.49","7.6","5","21.8","5.9","0.4","120","22.2","5.24","5","5.84","0.77","43.7","0.069","10"
"Deep Bay","DM1","1999-01-06","1","Surface Water","4","7.4","<0.2","35","2.9","14000","19000","0.34","0.21","0.72","7","6.2","18.7","6","0.1","110","17.8","7.95","7.8","8.35","1","41.6","0.023","10"
"Deep Bay","DM1","1999-02-05","1","Surface Water","3.4","5.9","1.7","60","5.1","2500","2900","0.33","0.18","0.58","7.5","4.3","22.1","5.2","0.5","92","16.1","6.41","7.8","8.31","0.96","49.4","0.047","9"
"Deep Bay","DM1","1999-03-08","1","Surface Water","6.6","3.2","0.5","71","5.2","110","190","0.85","0.36","0.43","7.5","8.6","25.1","4","0.1","180","23.3","4.41","4.1","5.31","0.76","66","0.042","17"
"Deep Bay","DM1","1999-04-08","1","Surface Water","2.4","3","3","62","4.5","130","130","0.62","0.32","0.44","7.7","3.3","26.4","3.9","0.5","47","23.2","3.94","3.2","4.14","0.5","22.3","0.054","5"
"Deep Bay","DM1","1999-05-07","1","Surface Water","3.7","2.8","2.3","57","4.2","1200","1600","0.47","0.26","0.47","7.6","2.2","22.6","4.5","0.5","47","23.3","3.53","3.4","4.13","0.55","20.3","0.045","5"
"Deep Bay","DM1","1999-06-04","1","Surface Water","4","0.13","31","112","7.7","16","52","1","0.15","0.11","8.2","6.2","14.5","5.8","0.5","25","30.6","1.28","0.72","1.87","0.22","15","0.014","4"
"Deep Bay","DM1","1999-07-05","1","Surface Water","6","2.2","12","46","3.3","920","2200","0.7","0.73","0.5","7.3","14","6.7","8.1","0.3","58","30.3","3.63","3","4.43","0.75","66.9","0.039","9.8"
"Deep Bay","DM1","1999-08-02","1","Surface Water","3.7","0.88","21","72","4.9","210","430","0.75","0.41","0.26","7.9","19","12.6","0.94","0.5","82","31.7","2.04","2.4","3.56","0.53","41.2","0.059","12"
"Deep Bay","DM1","1999-09-01","1","Surface Water","3.9","2","2.3","25","1.8","850","1300","0.76","0.43","0.2","7.3","5.1","5.5","8.8","0.3","77","29.9","3.19","2.7","3.89","0.35","70.6","0.03","7.5"
"Deep Bay","DM1","1999-10-11","1","Surface Water","1.9","2.2","3.1","52","3.6","790","1100","0.76","0.34","0.3","7.2","2.8","16.8","5.9","0.7","72","28.8","3.3","3","4.1","0.45","85.1","0.027","10"
"Deep Bay","DM1","1999-11-10","1","Surface Water","2.7","3.6","5.3","78","5.7","1100","1800","0.58","0.38","0.46","7.4","4.8","22.8","5.9","0.3","40","24","4.56","4.1","5.06","0.61","22.6","0.036","4.4"
"Deep Bay","DM1","1999-12-09","1","Surface Water","2.9","4.6","1.2","69","5.8","9100","12000","0.36","0.2","0.49","7.5","7.3","22.3","4.7","0.5","19","17.2","5.16","5.7","6.26","0.63","12.1","0.036","2.4"
"Deep Bay","DM1","2000-01-07","1","Surface Water","2.8","5.1","4","53","4.2","2900","3800","0.42","0.19","0.54","7.6","5.4","21.8","4.8","0.5","31","19.9","5.71","5.6","6.21","0.64","25.8","0.062","5.2"
"Deep Bay","DM1","2000-02-09","1","Surface Water","2.7","3.6","2.2","60","5","1900","3300","0.2","0.14","0.44","7.6","5","24.8","3.5","0.5","29","16.7","3.94","4.8","5.14","0.56","2.4","0.038","2.8"
"Deep Bay","DM1","2000-03-08","1","Surface Water","2.2","3.1","2","71","5.6","1000","1200","0.31","0.18","0.32","7.5","3.9","25.8","3.3","0.5","54","19.4","3.59","3.2","3.69","0.49","19.1","0.03","5.3"
"Deep Bay","DM1","2000-04-10","1","Surface Water","4.1","1.9","4.5","58","4.5","1500","1800","0.71","0.36","0.26","7.5","5.7","17.8","5.8","1","69","23","2.97","3","4.07","0.49","31.7","0.031","8.8"
"Deep Bay","DM1","2000-05-22","1","Surface Water","1.5","1.8","6","64","4.6","150","260","0.49","0.13","0.32","7.9","3","17.2","5.6","0.5","19","26.9","2.42","2.4","3.02","0.42","171.5","0.085","3"
"Deep Bay","DM1","2000-06-21","1","Surface Water","1.2","1.7","3.2","69","5","2700","5800","0.7","0.21","0.3","7.5","5.6","11.2","6.8","0.3","31","28.1","2.61","2.2","3.11","0.37","171.6","0.04","3.8"
"Deep Bay","DM1","2000-07-21","1","Surface Water","4.3","3.5","4.7","52","4","67000","110000","0.53","0.25","0.52","7.3","5.4","4.8","12","0.5","15","26.7","4.28","4.6","5.38","0.65","19","0.048","6.4"
"Deep Bay","DM1","2000-08-18","1","Surface Water","2.1","1.8","4.8","51","3.6","2100","4600","0.62","0.36","0.24","7.6","9.4","8.9","5.9","0.5","19","30.7","2.78","2.2","3.18","0.34","46.6","0.053","2.8"
"Deep Bay","DM1","2000-09-18","1","Surface Water","1.8","2.2","5.8","68","4.7","4100","7200","0.27","0.16","0.24","7.7","5.6","22.9","2.3","0.3","33","27.2","2.63","2.6","3.03","0.34","97.6","0.058","3.2"
"Deep Bay","DM1","2000-10-16","1","Surface Water","1.6","3.5","3.9","83","6.2","2300","5000","0.39","0.36","0.51","7.9","<0.2","21.8","6.7","1","24","23.8","4.25","4.2","4.95","0.58","72.5","0.132","3.6"
"Deep Bay","DM1","2000-11-13","1","Surface Water","2.1","3.6","0.9","76","5.4","7000","11000","0.44","0.19","0.53","7.3","1.3","22.8","5.6","1","27","14","4.23","4.1","4.73","0.56","22.6","0.017","3.8"
"Deep Bay","DM1","2000-12-13","1","Surface Water","5.5","9.2","9.7","55","4.7","130000","230000","0.2","0.12","0.84","7.3","6.7","18.6","7.9","0.5","18","17.7","9.52","9.4","9.72","0.98","61.3","0.053","2.8"
"Deep Bay","DM1","2001-01-11","1","Surface Water",">8","3.5","210","99","8.2","6500","8900","0.48","0.21","0.4","8.6","210","23.7","1.1","0.5","20","17","4.19","5.1","5.79","0.71","209.6","0.35","2.8"
"Deep Bay","DM1","2001-02-12","1","Surface Water","2.1","6.7","6","26","2.1","6200","6500","0.16","0.13","0.72","7.3","7.5","21.3","5.9","0.5","84","18.6","6.99","7.2","7.49","0.9","166.6","0.044","10"
"Deep Bay","DM1","2001-03-14","1","Surface Water","0.3","4.5","5.1","32","2.6","2600","3200","0.65","0.32","0.51","6.8","7.4","23.2","5.5","0.5","130","19.5","5.47","4.9","5.87","0.82","167.4","0.015","9"
"Deep Bay","DM1","2001-04-17","1","Surface Water","5.2","5.4","8.4","38","2.9","200000","220000","0.32","0.11","0.58","7.3","1.5","17.2","6.1","0.5","44","23.6","5.83","6","6.43","0.78","91.1","0.056","9.8"
"Deep Bay","DM1","2001-05-11","1","Surface Water","1.7","3.3","4","51","3.7","550","1000","0.68","0.28","0.49","7.4","<0.2","15","7.6","0.5","16","27.2","4.26","3.9","4.86","0.54","33.4","0.055","2.3"
"Deep Bay","DM1","2001-06-14","1","Surface Water","7.7","4.5","1.9","10","0.8","610000","1500000","0.5","0.19","0.32","7.3","2","0.3","10","0.5","32","27.2","5.19","5.7","6.39","0.57","55.4","0.057","7.9"
"Deep Bay","DM1","2001-07-09","1","Surface Water","1.4","1.6","1.4","60","4.5","3800","9500","0.7","0.36","0.19","6.2","1.4","3.9","8","0.5","20","29.4","2.66","2","3.06","0.27","35.1","0.002","3.5"
"Deep Bay","DM1","2001-08-22","1","Surface Water","3.2","2.6","9","39","2.7","3600","6600","0.33","0.26","0.27","7.9","12","11.9","4.7","0.5","31","30.8","3.19","3.1","3.69","0.37","25.4","0.18","4.4"
"Deep Bay","DM1","2001-09-20","1","Surface Water","4.2","2.8","2.6","25","1.8","5600","10000","0.38","0.33","0.3","7.3","9.5","13.4","7.1","1","74","29","3.51","3.4","4.11","0.42","53.5","0.043","9.7"
"Deep Bay","DM1","2001-10-19","1","Surface Water","2.8","4.2","3.3","48","3.5","490","830","0.25","0.35","0.46","7.3","4.8","20.6","6.5","0.5","30","25.3","4.8","4.6","5.2","0.53","100.5","0.04","4.5"
"Deep Bay","DM1","2001-11-16","1","Surface Water","0.9","4.6","3.1","53","4.5","4700","6200","0.29","0.25","0.47","7.5","2.3","23.1","5.8","0.5","44","16.6","5.14","5.5","6.04","0.56","103.1","0.035","6.6"
"Deep Bay","DM1","2001-12-14","1","Surface Water","2.9","4.7","1","36","3","3600","4800","0.28","0.15","0.49","7.4","3.3","23","5","0.5","39","17.8","5.13","5.5","5.93","0.6","44.6","0.032","6.3"
"Deep Bay","DM1","2002-01-15","1","Surface Water",">7.3","3.4","3","74","6","8200","12000","0.51","0.28","0.33","8","36","21.2","1.8","0.5","35","19.5","4.19","6.4","7.19","0.68","57.6","0.113","9"
"Deep Bay","DM1","2002-02-15","1","Surface Water","3.3","6.6","3","51","4.1","2800","2900","0.21","0.16","0.64","7.5","7.3","24","5.1","0.5","51","19","6.97","7.5","7.87","0.79","55.2","0.065","5.6"
"Deep Bay","DM1","2002-03-15","1","Surface Water","2.1","5.1","1.1","27","2","2700","3600","0.27","0.27","0.48","7.7","4.9","23.6","4.2","0.5","48","22","5.64","5.9","6.44","0.64","39.3","0.089","5.6"
"Deep Bay","DM1","2002-04-17","1","Surface Water","2.1","2.7","1.7","52","3.8","93","130","0.57","0.27","0.32","7.7","5.9","21.6","4.1","0.5","36","25.2","3.54","3.1","3.94","0.44","38.2","0.06","4"
"Deep Bay","DM1","2002-05-17","1","Surface Water","4.9","2.7","1.9","45","3.3","2000","3100","0.77","0.46","0.34","7.6","7.1","14.4","5.5","0.3","64","26.7","3.93","3.2","4.43","0.51","38.6","0.067","7.6"
"Deep Bay","DM1","2002-06-13","1","Surface Water","2.2","2.5","2.5","38","2.7","1700","2400","1.1","0.22","0.3","7.8","1.9","13.5","5.4","0.5","24","28.3","3.82","3.4","4.72","0.43","31.6","0.108","2.6"
"Deep Bay","DM1","2002-07-12","1","Surface Water","2","2.4","14","57","3.9","680","1200","0.56","0.25","0.3","6.7","10","15.4","4.2","0.5","31","30.3","3.21","3.2","4.01","0.48","29","0.009","9.4"
"Deep Bay","DM1","2002-08-14","1","Surface Water","4.8","2.5","8","33","2.5","3300","7100","0.45","0.34","0.27","7.8","3.8","5.9","7.6","0.5","91","29","3.29","3.4","4.19","0.41","88.1","0.115","11"
"Deep Bay","DM1","2002-09-12","1","Surface Water","9","5.7","1","39","3","28000","48000","0.4","0.39","0.46","7.6","16","11.3","9.5","0.1","280","25.4","6.49","7","7.79","0.91","326.8","0.141","26"
"Deep Bay","DM1","2002-10-10","1","Surface Water","6.9","3.8","2.3","46","3.6","9900","13000","1.1","0.62","0.24","7.6","5.1","15.1","8.8","0.2","130","22.8","5.52","4.9","6.62","0.54","95.1","0.079","13"
"Deep Bay","DM1","2002-11-22","1","Surface Water","6","4.5","<0.2","44","3.5","5100","6900","0.29","0.2","0.4","7.3","17","21.4","5.5","0.5","120","20.8","4.99","5.2","5.69","0.67","121.9","0.03","22"
"Deep Bay","DM1","2002-12-19","1","Surface Water","4.3","5.4","4.6","35","2.7","13000","18000","0.15","0.12","0.64","7.4","5.4","23","5.6","0.2","66","20.9","5.67","7","7.27","0.88","58.2","0.054","8.6"
"Deep Bay","DM1","2003-01-20","1","Surface Water","6.1","4.3","7.7","48","4.1","24000","37000","0.38","0.33","0.34","7.7","10","20.6","3.1","0.2","43","17.6","5.01","5.7","6.41","0.59","45.1","0.065","7.9"
"Deep Bay","DM1","2003-02-21","1","Surface Water","6.7","3.7","1.4","65","5.2","800","1400","0.22","0.31","0.48","7.6","17","23.3","5","0.1","220","19.1","4.23","4.8","5.33","0.77","143","0.042","22"
"Deep Bay","DM1","2003-03-24","1","Surface Water","2.9","4.4","0.8","26","2.1","4300","5200","0.52","0.29","0.51","7.4","1.8","23.7","5.4","0.5","38","18.8","5.21","4.8","5.61","0.57","32.1","0.034","5"
"Deep Bay","DM1","2003-04-08","1","Surface Water","3.9","3.9","1.9","31","2.4","4000","5300","0.64","0.42","0.57","7.4","2","20.9","6.2","0.5","27","22","4.96","4.3","5.36","0.61","34.7","0.035","4.1"
"Deep Bay","DM1","2003-05-19","1","Surface Water","2","0.71","1.5","47","3.4","170","380","1.1","0.19","0.14","7.8","2.8","13.3","4.6","0.2","36","27.8","2","1","2.29","0.21","31.2","0.028","4"
"Deep Bay","DM1","2003-06-20","1","Surface Water","3.6","4.5","36","42","3","5800","9300","0.32","0.19","0.31","7.1","8.2","6.8","9.2","0.2","35","29.5","5.01","5.7","6.21","0.54","40.6","0.047","7.3"
"Deep Bay","DM1","2003-07-18","1","Surface Water","13","3.6","11","33","2.3","340","28000","0.67","0.73","0.37","7.4","25","7.1","4.7","0.5","130","31.8","5","5","6.4","0.65","74.6","0.079","17"
"Deep Bay","DM1","2003-08-14","1","Surface Water","2.8","2.1","2.6","33","2.2","810","1700","0.58","0.67","0.31","7.5","5.3","13.1","6.1","0.5","42","31.1","3.35","2.7","3.95","0.43","39.4","0.051","5.7"
"Deep Bay","DM1","2003-09-15","1","Surface Water","4","4.5","5","28","2.1","220000","420000","0.34","0.3","0.35","7.6","1.1","10","7.6","0.3","26","27.9","5.14","5.6","6.24","0.53","24.2","0.121","3.9"
"Deep Bay","DM1","2003-10-15","1","Surface Water","4.1","6.6","10","28","2.1","32000","43000","0.12","0.17","0.67","7.7","2.4","17.2","8.6","0.2","23","24.1","6.89","8.3","8.59","0.78","50.7","0.186","4.8"
"Deep Bay","DM1","2003-11-12","1","Surface Water","4.2","7.9","3.8","40","3.2","7300","10000","0.24","0.21","0.63","7.9","4.3","17.7","7.6","0.3","48","20.7","8.35","9.5","9.95","0.92","49","0.239","8.6"
"Deep Bay","DM1","2003-12-10","1","Surface Water","3.1","7.9","3.8","34","2.8","2200","2400","0.2","0.19","0.64","7.9","4.4","22.8","6.2","0.5","49","19","8.29","9.1","9.49","0.77","57.1","0.215","8.2"
"Deep Bay","DM1","2004-01-06","1","Surface Water","6.9","7.4","71","74","5.9","11000","15000","0.22","0.17","0.67","8.3","18","21.2","4.5","0.5","19","20.1","7.79","8.9","9.29","0.86","23","0.521","5"
"Deep Bay","DM1","2004-02-06","1","Surface Water","4.3","5.9","5","28","2.5","37000","39000","0.17","0.093","0.49","7.3","3.8","23.8","4.3","0.5","52","13","6.16","8","8.26","0.71","35.2","0.022","12"
"Deep Bay","DM1","2004-03-08","1","Surface Water","6","4.6","2.4","48","3.9","2300","2700","0.53","0.3","0.44","7.6","9.4","24.5","4.2","0.1","140","18.5","5.43","5.5","6.33","0.7","123.8","0.06","19"
"Deep Bay","DM1","2004-04-19","1","Surface Water","3.8","6.1","16","36","2.7","3900","5600","0.39","0.21","0.62","7.4","6.7","17.2","7","0.3","62","25.5","6.7","7.5","8.1","0.85","53.4","0.084","8.6"
"Deep Bay","DM1","2004-05-10","1","Surface Water","2","3.6","2.1","96","7","3300","6900","0.6","0.21","0.42","7.4","1.9","15.2","4.9","0.5","30","26.9","4.41","4.4","5.21","0.53","34.6","0.057","3.9"
"Deep Bay","DM1","2004-06-09","1","Surface Water","3.8","8.5","17","24","1.8","11000","14000","0.1","0.06","0.86","7.2","8.2","12.8","9.3","0.3","21","28.5","8.66","10","10.16","1.1","20.1","0.086","6.9"
"Deep Bay","DM1","2004-07-08","1","Surface Water","7","7.4","9.9","22","1.6","25000","37000","0.22","0.4","0.77","7.7","15","6","11","0.3","130","29.8","8.02","11","11.62","1.2","163.8","0.297","7"
"Deep Bay","DM1","2004-08-05","1","Surface Water","8.8","4.6","2.9","38","2.7","920","1400","0.41","0.66","0.49","7.7","6.9","7.6","9.7","0.3","160","30.6","5.67","5.3","6.37","0.75","148.2","0.189","18"
"Deep Bay","DM1","2004-09-17","1","Surface Water","3.1","2.5","5.8","36","2.4","390","630","0.27","0.21","0.29","7.8","8.6","22.3","4.6","0.3","26","28.8","2.98","3.4","3.88","0.5","79.2","0.096","2.7"
"Deep Bay","DM1","2004-10-14","1","Surface Water","2.7","2.6","7.2","60","4.2","70","170","0.23","0.29","0.31","7.8","4.9","25.6","2.1","0.3","40","26","3.12","3.3","3.82","0.42","43.4","0.082","5.2"
"Deep Bay","DM1","2004-11-12","1","Surface Water","3.8","6.6","17","34","2.5","3100","5000","0.29","0.36","0.65","7.9","9.8","22.4","6.7","0.2","32","24.6","7.25","7.9","8.55","0.82","44.8","0.234","5.9"
"Deep Bay","DM1","2004-12-13","1","Surface Water","14","8.3","39","35","2.6","16000","23000","0.36","0.31","0.55","7.9","27","23.4","5","0.5","180","18.9","8.97","8.8","9.47","1","58.6","0.214","24"
"Deep Bay","DM1","2005-01-10","1","Surface Water",">8.1","5.4","120","60","5.1","17000","19000","0.25","0.25","0.39","7.8","23","24.1","3.4","0.2","110","15.7","5.9","6.8","7.3","0.89","80.7","0.077","18"
"Deep Bay","DM1","2005-02-25","1","Surface Water","3.4","5.5","1.8","24","2","8900","10000","0.33","0.27","0.55","7.6","4.5","23.8","5.3","0.3","25","16.6","6.1","6.3","6.9","0.67","25.3","0.059","4.2"
